coverage	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
7211	2.73172	2.08208	1.29698	0.66786	0.29098	0.1092	0.03508	0.00926	0.00258	0.00064	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7212	2.7301	2.08422	1.29608	0.66846	0.28836	0.10858	0.03542	0.01052	0.00262	0.00078	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0
7213	2.73172	2.08294	1.29514	0.66518	0.29066	0.1095	0.0348	0.01018	0.00262	0.00052	0.0001	8e-05	2e-05	0.0	0.0	0.0	0.0
7214	2.73382	2.0832	1.2972	0.6661	0.2899	0.10716	0.03578	0.0101	0.00262	0.00074	0.00014	8e-05	2e-05	0.0	0.0	0.0	0.0
7215	2.72944	2.0829	1.2996	0.66502	0.2871	0.10784	0.03586	0.01018	0.00252	0.00068	0.00016	8e-05	0.0	0.0	0.0	0.0	0.0
7216	2.72774	2.08064	1.29694	0.6707	0.29	0.10816	0.03594	0.0104	0.00248	0.00062	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
7217	2.733	2.08374	1.29936	0.66652	0.29366	0.10774	0.03432	0.00934	0.00232	0.00056	0.00016	4e-05	2e-05	0.0	0.0	0.0	0.0
7218	2.72882	2.08298	1.30134	0.66908	0.28844	0.10864	0.03638	0.01036	0.0028	0.0007	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7219	2.72744	2.07566	1.28582	0.66254	0.28954	0.11022	0.03578	0.01036	0.0026	0.00062	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0
7220	2.72776	2.07874	1.2929	0.6631	0.28832	0.10718	0.03606	0.01068	0.0026	0.00062	0.00012	6e-05	0.0	0.0	0.0	0.0	0.0
7221	2.72936	2.08446	1.29482	0.66882	0.29	0.1096	0.03718	0.01046	0.00266	0.00066	0.00012	6e-05	4e-05	2e-05	0.0	0.0	0.0
7222	2.72976	2.08206	1.29166	0.66126	0.28804	0.111	0.03638	0.01064	0.00298	0.00062	8e-05	2e-05	2e-05	0.0	0.0	0.0	0.0
7223	2.72792	2.07636	1.29314	0.66538	0.28826	0.10778	0.03682	0.01104	0.00294	0.00052	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7224	2.72752	2.07606	1.29404	0.66666	0.288	0.11004	0.03586	0.01016	0.00256	0.00056	8e-05	2e-05	2e-05	0.0	0.0	0.0	0.0
7225	2.73154	2.08458	1.2975	0.66898	0.29236	0.1093	0.03626	0.01048	0.0027	0.00062	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7226	2.72994	2.08094	1.29818	0.66972	0.29114	0.1102	0.0366	0.01006	0.00262	0.00064	0.0001	2e-05	2e-05	2e-05	2e-05	0.0	0.0
7227	2.72934	2.0827	1.30076	0.67044	0.29186	0.10926	0.03658	0.00998	0.0027	0.00068	0.00016	6e-05	2e-05	0.0	0.0	0.0	0.0
7228	2.73052	2.07932	1.29374	0.66738	0.28876	0.10926	0.0364	0.01038	0.0027	0.0006	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0
7229	2.7289	2.08202	1.29888	0.66882	0.29082	0.11092	0.0374	0.01056	0.003	0.00066	0.00014	4e-05	2e-05	2e-05	0.0	0.0	0.0
7230	2.7303	2.07858	1.29644	0.66778	0.2896	0.1101	0.03686	0.01086	0.00264	0.00052	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7231	2.73194	2.08508	1.29874	0.66726	0.28864	0.11056	0.03662	0.01052	0.00308	0.00072	0.0001	4e-05	2e-05	0.0	0.0	0.0	0.0
7232	2.73102	2.08554	1.2999	0.66966	0.292	0.1115	0.03674	0.01028	0.00274	0.00068	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0
7233	2.72626	2.08236	1.2962	0.66708	0.29012	0.1077	0.03496	0.01048	0.00278	0.00074	0.0001	2e-05	2e-05	0.0	0.0	0.0	0.0
7234	2.73128	2.07858	1.29346	0.66672	0.28982	0.10998	0.03744	0.01088	0.00248	0.00046	8e-05	4e-05	2e-05	0.0	0.0	0.0	0.0
7235	2.73082	2.08006	1.2975	0.66848	0.29178	0.11016	0.03678	0.0105	0.00266	0.00052	8e-05	2e-05	2e-05	0.0	0.0	0.0	0.0
7236	2.72646	2.07462	1.29152	0.66576	0.29246	0.10876	0.03632	0.01042	0.00268	0.00066	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
7237	2.72944	2.08086	1.29656	0.67042	0.29042	0.10886	0.03572	0.01022	0.00282	0.00066	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7238	2.72824	2.07746	1.29606	0.67006	0.29192	0.10794	0.03608	0.01066	0.00274	0.00048	6e-05	4e-05	2e-05	0.0	0.0	0.0	0.0
7239	2.72842	2.08254	1.29522	0.66914	0.29066	0.10908	0.03676	0.01058	0.00296	0.0008	0.00014	6e-05	0.0	0.0	0.0	0.0	0.0
7240	2.73058	2.07734	1.29096	0.67058	0.29144	0.1085	0.03744	0.01072	0.0027	0.0005	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7241	2.72526	2.07622	1.29374	0.6663	0.29022	0.10902	0.03562	0.01058	0.0028	0.00072	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0
7242	2.73288	2.08424	1.29938	0.66798	0.29002	0.1102	0.03682	0.01044	0.0028	0.00076	0.00014	4e-05	2e-05	2e-05	0.0	0.0	0.0
7243	2.72996	2.08094	1.297	0.6671	0.28912	0.1088	0.03654	0.01042	0.00252	0.0005	0.00012	4e-05	2e-05	2e-05	0.0	0.0	0.0
7244	2.72942	2.08268	1.29802	0.67142	0.2932	0.10946	0.03552	0.01048	0.0028	0.0006	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7245	2.73154	2.07924	1.29456	0.66744	0.29088	0.10818	0.03572	0.01036	0.0028	0.00058	8e-05	0.0	0.0	0.0	0.0	0.0	0.0
7246	2.73032	2.07834	1.29526	0.67116	0.29316	0.10952	0.03624	0.01116	0.00286	0.00072	0.0001	4e-05	2e-05	0.0	0.0	0.0	0.0
7247	2.72648	2.07986	1.29734	0.66748	0.29274	0.1096	0.03726	0.01048	0.0025	0.00064	0.00016	4e-05	2e-05	0.0	0.0	0.0	0.0
7248	2.72694	2.07998	1.29526	0.67276	0.292	0.11072	0.03556	0.01038	0.0032	0.00082	0.00014	4e-05	2e-05	0.0	0.0	0.0	0.0
7249	2.73032	2.08364	1.29766	0.66784	0.28808	0.10968	0.0372	0.01042	0.00266	0.00068	0.00016	6e-05	2e-05	0.0	0.0	0.0	0.0
7250	2.72654	2.07978	1.29828	0.66944	0.29126	0.10994	0.03538	0.0099	0.00278	0.00068	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7251	2.72782	2.07564	1.29578	0.66752	0.2925	0.10946	0.03572	0.0101	0.00276	0.00056	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0
7252	2.73166	2.0845	1.2993	0.66954	0.2925	0.10884	0.03628	0.0106	0.00274	0.00062	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7253	2.72996	2.07774	1.29612	0.67028	0.2913	0.11008	0.03646	0.01048	0.0031	0.00078	0.00014	2e-05	2e-05	0.0	0.0	0.0	0.0
7254	2.72806	2.07924	1.29736	0.66798	0.29278	0.1117	0.03586	0.01098	0.0029	0.00052	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7255	2.72912	2.07922	1.29872	0.6699	0.2927	0.10954	0.03604	0.01018	0.00286	0.00076	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0
7256	2.73056	2.08108	1.2956	0.6691	0.29408	0.1107	0.03596	0.01068	0.0026	0.0007	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0
7257	2.73042	2.08322	1.2996	0.66956	0.29276	0.10912	0.03644	0.01078	0.00292	0.0006	0.0002	4e-05	2e-05	0.0	0.0	0.0	0.0
7258	2.73158	2.0834	1.29654	0.66876	0.2955	0.11134	0.03674	0.0104	0.00296	0.00068	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0
7259	2.73024	2.08026	1.30008	0.66896	0.29274	0.10996	0.03648	0.01036	0.00272	0.00056	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7260	2.72922	2.081	1.29748	0.67072	0.29502	0.10926	0.03674	0.01086	0.00272	0.00058	0.00012	4e-05	0.0	0.0	0.0	0.0	0.0
7261	2.73144	2.07998	1.30214	0.6725	0.29442	0.1102	0.0347	0.01062	0.0031	0.00064	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0
7262	2.72882	2.08126	1.29688	0.67114	0.29282	0.11142	0.03766	0.0109	0.00292	0.00088	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0
7263	2.7296	2.08392	1.29918	0.67112	0.29276	0.10934	0.0352	0.01086	0.00274	0.00076	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0
7264	2.72988	2.0849	1.30194	0.67232	0.29272	0.10934	0.036	0.01012	0.00282	0.00054	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0
7265	2.72944	2.08082	1.30026	0.67178	0.29412	0.11046	0.03664	0.01074	0.00276	0.00074	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
7266	2.73276	2.08298	1.29918	0.67408	0.29374	0.1079	0.0363	0.0108	0.00288	0.00068	0.00024	4e-05	2e-05	0.0	0.0	0.0	0.0
7267	2.7326	2.0888	1.3098	0.681	0.29984	0.11202	0.03768	0.01032	0.00276	0.0007	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0
7268	2.7333	2.08992	1.31022	0.67792	0.29786	0.11164	0.03746	0.01084	0.00274	0.00058	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7269	2.7322	2.09018	1.31068	0.67738	0.29806	0.10994	0.03688	0.0108	0.00276	0.00048	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7270	2.7315	2.0844	1.3012	0.67298	0.29254	0.11026	0.03698	0.01078	0.00236	0.00064	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7271	2.73456	2.08964	1.30782	0.68268	0.29992	0.11138	0.03664	0.01056	0.00264	0.00066	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7272	2.73372	2.08784	1.31522	0.67628	0.30016	0.11104	0.03638	0.01046	0.003	0.0007	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7273	2.72954	2.08812	1.30266	0.67098	0.29424	0.11168	0.03592	0.01056	0.00284	0.00068	0.00022	4e-05	0.0	0.0	0.0	0.0	0.0
7274	2.73276	2.08994	1.3093	0.68116	0.2986	0.1113	0.03668	0.01054	0.00308	0.00076	0.00012	4e-05	2e-05	0.0	0.0	0.0	0.0
7275	2.73142	2.08892	1.3088	0.67538	0.29392	0.1104	0.0371	0.01014	0.00268	0.00056	0.00016	6e-05	0.0	0.0	0.0	0.0	0.0
7276	2.73158	2.0883	1.30522	0.67508	0.29504	0.11168	0.03712	0.01074	0.00326	0.00054	0.00014	2e-05	2e-05	0.0	0.0	0.0	0.0
7277	2.73152	2.08658	1.30668	0.6733	0.29252	0.10948	0.03622	0.01066	0.0028	0.00074	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0
7278	2.73122	2.09196	1.30982	0.68052	0.29924	0.1112	0.03702	0.01034	0.00288	0.00076	0.00016	6e-05	2e-05	0.0	0.0	0.0	0.0
7279	2.73262	2.0904	1.30368	0.67696	0.29856	0.11088	0.03674	0.01126	0.00324	0.00066	0.00016	0.0	0.0	0.0	0.0	0.0	0.0
7280	2.73586	2.09462	1.31426	0.68354	0.29732	0.11168	0.03728	0.01066	0.00284	0.00054	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0
7281	2.73008	2.08562	1.30618	0.6779	0.29528	0.11056	0.03704	0.01074	0.00298	0.00052	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0
7282	2.73432	2.09566	1.31698	0.67896	0.2986	0.11068	0.03746	0.01106	0.00278	0.00074	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0
7283	2.73444	2.09074	1.31186	0.6824	0.29636	0.1121	0.03846	0.01094	0.00296	0.00058	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7284	2.7401	2.09408	1.31678	0.68522	0.29818	0.11198	0.03544	0.00986	0.00258	0.00044	0.00018	0.0	0.0	0.0	0.0	0.0	0.0
7285	2.7336	2.09162	1.31436	0.68352	0.29902	0.11412	0.03682	0.01032	0.00274	0.00058	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0
7286	2.73812	2.09732	1.31638	0.68082	0.29706	0.11328	0.03674	0.0106	0.0027	0.0007	0.00024	2e-05	0.0	0.0	0.0	0.0	0.0
7287	2.73358	2.09364	1.31704	0.68222	0.30068	0.11422	0.03766	0.0101	0.00274	0.00072	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7288	2.73774	2.09364	1.3168	0.68192	0.30098	0.1141	0.03706	0.01076	0.00294	0.00074	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0
7289	2.73886	2.09506	1.31966	0.6833	0.30198	0.1128	0.0366	0.0105	0.00248	0.00076	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7290	2.73472	2.09402	1.31342	0.6827	0.30086	0.1122	0.03654	0.0111	0.00282	0.00054	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7291	2.73974	2.09276	1.31724	0.68406	0.30132	0.1133	0.03748	0.01028	0.00274	0.0007	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0
7292	2.7375	2.0989	1.31758	0.68534	0.29972	0.1127	0.03592	0.0104	0.00296	0.0007	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7293	2.73448	2.09616	1.31834	0.68646	0.30062	0.11264	0.03622	0.01082	0.00282	0.00072	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7294	2.7379	2.09258	1.31406	0.68314	0.30168	0.11434	0.03826	0.01062	0.00318	0.0008	0.00026	6e-05	0.0	0.0	0.0	0.0	0.0
7295	2.73766	2.09386	1.31966	0.68714	0.30294	0.11242	0.03714	0.0099	0.00266	0.0006	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7296	2.73798	2.09628	1.32008	0.68956	0.2996	0.11304	0.03702	0.01068	0.00268	0.00076	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7297	2.73822	2.0982	1.31718	0.68664	0.30144	0.11422	0.03732	0.01038	0.00266	0.0008	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0
7298	2.73708	2.09664	1.32306	0.68778	0.30234	0.11394	0.03612	0.0108	0.00258	0.00034	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7299	2.74204	2.09786	1.31882	0.68366	0.29966	0.11414	0.03694	0.01082	0.00304	0.00072	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7300	2.7378	2.0997	1.31928	0.6869	0.30244	0.11414	0.0372	0.01054	0.00286	0.00062	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7301	2.73772	2.09944	1.32158	0.68622	0.30086	0.11402	0.03764	0.01026	0.00238	0.00062	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7302	2.73654	2.09986	1.32146	0.68534	0.30052	0.11468	0.03788	0.01122	0.00282	0.00068	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7303	2.73752	2.09562	1.32398	0.68798	0.30298	0.11494	0.03698	0.00996	0.00282	0.00068	0.00018	0.0	0.0	0.0	0.0	0.0	0.0
7304	2.73768	2.10028	1.3216	0.6875	0.30266	0.1139	0.03746	0.01034	0.00276	0.00064	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7305	2.73784	2.1009	1.32452	0.6888	0.2993	0.11442	0.03854	0.01092	0.00296	0.00074	0.00016	0.0	0.0	0.0	0.0	0.0	0.0
7306	2.73802	2.1013	1.3224	0.688	0.30134	0.1147	0.03722	0.01114	0.00272	0.00062	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
7307	2.73966	2.09914	1.3212	0.6892	0.30162	0.11382	0.03782	0.0108	0.00284	0.00056	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
7308	2.7362	2.1003	1.32402	0.68554	0.30292	0.1139	0.03776	0.01142	0.00304	0.00062	8e-05	0.0	0.0	0.0	0.0	0.0	0.0
7309	2.73674	2.10132	1.3244	0.68772	0.301	0.115	0.03848	0.01136	0.00256	0.00072	0.00016	0.0	0.0	0.0	0.0	0.0	0.0
7310	2.7387	2.1042	1.3258	0.68978	0.30212	0.11548	0.03712	0.0103	0.00252	0.00064	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0
7311	2.73744	2.10362	1.32282	0.68678	0.30288	0.11396	0.03774	0.0107	0.00254	0.00068	8e-05	0.0	0.0	0.0	0.0	0.0	0.0
7312	2.7387	2.10232	1.32304	0.68926	0.304	0.1165	0.03776	0.01026	0.00272	0.00066	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7313	2.741	2.1001	1.32536	0.69362	0.30114	0.11304	0.03628	0.01034	0.00258	0.00068	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0
7314	2.73884	2.10162	1.32418	0.68938	0.30114	0.115	0.03838	0.01034	0.0028	0.00072	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7315	2.738	2.10284	1.32522	0.68944	0.29966	0.11482	0.03788	0.01056	0.00318	0.00072	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0
7316	2.74178	2.10282	1.32642	0.68728	0.29904	0.11416	0.03808	0.0105	0.00268	0.00046	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0
7317	2.73908	2.10348	1.32918	0.69294	0.30356	0.115	0.0379	0.01086	0.00272	0.00048	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0
7318	2.73896	2.10028	1.32368	0.69356	0.30194	0.11682	0.03828	0.0111	0.0025	0.00062	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
7319	2.73872	2.10662	1.32068	0.69024	0.30256	0.11558	0.03808	0.01032	0.0028	0.00066	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7320	2.73968	2.10122	1.32396	0.69306	0.30376	0.11494	0.0378	0.01016	0.00252	0.00054	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7321	2.74	2.1029	1.32436	0.6925	0.30078	0.11468	0.03784	0.01082	0.00266	0.00064	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7322	2.73946	2.10782	1.32794	0.69112	0.30466	0.11546	0.03812	0.01034	0.00286	0.00056	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7323	2.7403	2.10228	1.32742	0.6919	0.3048	0.11588	0.03926	0.01166	0.00312	0.0008	0.0002	6e-05	0.0	0.0	0.0	0.0	0.0
7324	2.74118	2.10194	1.325	0.68946	0.30412	0.11416	0.03782	0.01058	0.00266	0.0007	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7325	2.7394	2.10528	1.3288	0.69496	0.30276	0.11224	0.0382	0.01078	0.00278	0.00072	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0
7326	2.74224	2.10344	1.32744	0.69162	0.30466	0.11516	0.03836	0.0107	0.00242	0.0006	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7327	2.74058	2.1059	1.3278	0.69644	0.3063	0.11486	0.03808	0.01086	0.00298	0.00058	4e-05	0.0	0.0	0.0	0.0	0.0	0.0
7328	2.74014	2.1075	1.32602	0.69388	0.30596	0.1134	0.03814	0.01074	0.00256	0.00062	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7329	2.73998	2.10672	1.3311	0.69374	0.30314	0.11546	0.03812	0.01094	0.00282	0.00064	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7330	2.74296	2.1062	1.32666	0.69152	0.30538	0.1161	0.03886	0.01166	0.00344	0.0007	0.00016	0.0	0.0	0.0	0.0	0.0	0.0
7331	2.74028	2.1035	1.3286	0.69324	0.30552	0.11546	0.03898	0.01192	0.00302	0.0007	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7332	2.74274	2.10272	1.32808	0.69458	0.3046	0.1135	0.03838	0.01058	0.00284	0.00072	0.00018	0.0	0.0	0.0	0.0	0.0	0.0
7333	2.73852	2.10394	1.32944	0.69204	0.30756	0.11614	0.03732	0.01092	0.00316	0.0007	0.00018	0.0	0.0	0.0	0.0	0.0	0.0
7334	2.74178	2.10266	1.32624	0.69486	0.3043	0.1155	0.0383	0.0114	0.00262	0.00054	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7335	2.7418	2.11044	1.32586	0.6934	0.30394	0.11446	0.03782	0.01046	0.00256	0.0008	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
7336	2.73966	2.10922	1.32876	0.69396	0.30374	0.1154	0.03762	0.0104	0.00252	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7337	2.74262	2.10464	1.32776	0.69732	0.31	0.11592	0.0386	0.01148	0.00308	0.00076	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0
7338	2.74308	2.1059	1.32756	0.69318	0.30656	0.11568	0.03852	0.01138	0.00274	0.00058	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7339	2.74044	2.1055	1.32914	0.69588	0.30616	0.11482	0.03918	0.01092	0.00236	0.00052	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0
7340	2.7442	2.10676	1.32906	0.69436	0.30818	0.11582	0.03928	0.01096	0.00314	0.00062	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0
7341	2.74416	2.10886	1.32884	0.69416	0.30696	0.115	0.03818	0.01078	0.00292	0.00064	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7342	2.743	2.1046	1.33168	0.69354	0.30724	0.11592	0.03834	0.01052	0.0029	0.00054	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0
7343	2.74136	2.10734	1.32634	0.69696	0.30782	0.11742	0.03892	0.01112	0.00296	0.0005	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7344	2.74142	2.10616	1.33044	0.6943	0.30506	0.11676	0.03858	0.0111	0.00302	0.00074	6e-05	0.0	0.0	0.0	0.0	0.0	0.0
7345	2.7413	2.11072	1.32876	0.69266	0.30654	0.11696	0.03814	0.01102	0.00302	0.00064	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7346	2.74356	2.10938	1.33208	0.69914	0.3075	0.11516	0.03816	0.011	0.0028	0.00062	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0
7347	2.74642	2.1113	1.3287	0.69776	0.30812	0.11818	0.03828	0.01112	0.00314	0.00052	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7348	2.74122	2.11016	1.33108	0.7006	0.30822	0.11664	0.03916	0.01174	0.00318	0.00062	0.00016	2e-05	0.0	0.0	0.0	0.0	0.0
7349	2.74668	2.1098	1.33124	0.69592	0.30992	0.118	0.03898	0.01086	0.00294	0.00062	0.00016	0.0	0.0	0.0	0.0	0.0	0.0
7350	2.74294	2.1058	1.33028	0.69696	0.30796	0.1176	0.03922	0.01112	0.003	0.0005	0.0001	4e-05	0.0	0.0	0.0	0.0	0.0
7351	2.74344	2.11172	1.3284	0.69822	0.30908	0.1186	0.03952	0.01118	0.00288	0.00068	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0
7352	2.74242	2.11456	1.3304	0.6983	0.30724	0.11894	0.03954	0.01184	0.00288	0.00072	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7353	2.74244	2.10966	1.33278	0.70142	0.31054	0.11634	0.03876	0.0114	0.00316	0.00084	0.00018	6e-05	0.0	0.0	0.0	0.0	0.0
7354	2.74522	2.11206	1.33318	0.69776	0.30858	0.1175	0.03826	0.01134	0.00262	0.00056	0.00018	4e-05	0.0	0.0	0.0	0.0	0.0
7355	2.74412	2.11282	1.33434	0.69906	0.3096	0.11772	0.03814	0.0112	0.00282	0.00064	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0
7356	2.74694	2.11222	1.33242	0.69878	0.30786	0.117	0.03988	0.0117	0.00316	0.0008	0.00024	2e-05	0.0	0.0	0.0	0.0	0.0
7357	2.74382	2.1141	1.3303	0.6977	0.30728	0.11738	0.03952	0.01154	0.00302	0.00074	2e-05	0.0	0.0	0.0	0.0	0.0	0.0
7358	2.74466	2.11338	1.33188	0.69808	0.31172	0.11722	0.03876	0.01092	0.0028	0.00052	0.00016	4e-05	2e-05	0.0	0.0	0.0	0.0
7359	2.74704	2.11368	1.33228	0.7015	0.31066	0.11696	0.03766	0.0112	0.0027	0.00058	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0
7360	2.74678	2.11422	1.33202	0.70136	0.31024	0.11796	0.03954	0.01136	0.00268	0.0006	0.00018	2e-05	2e-05	0.0	0.0	0.0	0.0
7361	2.74646	2.11148	1.33406	0.69916	0.30882	0.11706	0.04042	0.01218	0.00308	0.00056	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7362	2.74572	2.11766	1.33594	0.69832	0.30908	0.11652	0.0387	0.01146	0.0031	0.00052	0.00014	0.0	0.0	0.0	0.0	0.0	0.0
7363	2.74426	2.113	1.33586	0.69824	0.3075	0.11646	0.03932	0.0116	0.0031	0.00068	0.0002	0.0	0.0	0.0	0.0	0.0	0.0
7364	2.74482	2.11416	1.33438	0.69736	0.30774	0.11616	0.03788	0.01106	0.003	0.00074	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0
7365	2.7457	2.11582	1.3381	0.70038	0.30756	0.11538	0.03826	0.01132	0.00284	0.00062	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0
7366	2.74514	2.11032	1.33428	0.69612	0.31028	0.11532	0.03892	0.01148	0.00316	0.00066	0.0002	2e-05	2e-05	0.0	0.0	0.0	0.0
7367	2.745	2.11418	1.33436	0.6989	0.3097	0.11664	0.03858	0.01128	0.00312	0.0007	0.00022	4e-05	0.0	0.0	0.0	0.0	0.0
7368	2.74638	2.11538	1.33328	0.69804	0.3088	0.11738	0.03958	0.01156	0.00304	0.00062	0.00016	4e-05	0.0	0.0	0.0	0.0	0.0
7369	2.74664	2.11586	1.33306	0.69736	0.3098	0.1169	0.03808	0.01112	0.00326	0.00068	0.00018	2e-05	0.0	0.0	0.0	0.0	0.0
7370	2.74598	2.11572	1.33594	0.70156	0.31042	0.11636	0.0374	0.0105	0.00268	0.00074	0.00012	0.0	0.0	0.0	0.0	0.0	0.0
7371	2.74626	2.11628	1.33864	0.70534	0.30884	0.1172	0.0396	0.01162	0.00318	0.00088	0.00028	4e-05	2e-05	0.0	0.0	0.0	0.0
7372	2.74716	2.1165	1.3353	0.70014	0.31172	0.11614	0.03892	0.0117	0.00284	0.00066	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0
7373	2.74874	2.11576	1.33432	0.69534	0.30772	0.11648	0.03902	0.01178	0.0029	0.00058	0.00026	0.0001	2e-05	0.0	0.0	0.0	0.0
7374	2.74522	2.11586	1.33852	0.70056	0.31274	0.11758	0.04006	0.01164	0.00316	0.0007	0.00012	4e-05	2e-05	0.0	0.0	0.0	0.0
7375	2.7449	2.11496	1.34046	0.70458	0.31266	0.11792	0.0395	0.01124	0.00292	0.00076	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0
7376	2.74642	2.11576	1.33958	0.70066	0.31326	0.11778	0.03838	0.01162	0.00304	0.0007	0.0001	0.0	0.0	0.0	0.0	0.0	0.0
7377	2.74556	2.11796	1.33934	0.7008	0.31188	0.1201	0.04064	0.01156	0.00314	0.0008	0.0001	6e-05	2e-05	0.0	0.0	0.0	0.0
7378	2.74494	2.11756	1.33606	0.69726	0.31078	0.11596	0.03998	0.0115	0.00304	0.00078	6e-05	4e-05	0.0	0.0	0.0	0.0	0.0
