coverage	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
6059	2.601707	1.797939	0.985322	0.439399	0.163248	0.051795	0.014185	0.00346	0.000728	0.000152	2.5e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6060	2.601321	1.798295	0.98592	0.440037	0.163706	0.051879	0.014393	0.003456	0.000755	0.000143	1.7e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6061	2.601916	1.798589	0.985467	0.439815	0.163648	0.051765	0.014387	0.003508	0.00076	0.000146	1.8e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6062	2.602478	1.798769	0.986225	0.439961	0.163662	0.051795	0.014264	0.003553	0.000771	0.000165	3e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6063	2.602398	1.799351	0.987194	0.439579	0.163445	0.051914	0.014377	0.003431	0.000737	0.000149	2.9e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6064	2.602414	1.798802	0.987209	0.43951	0.163678	0.052134	0.014452	0.003557	0.000797	0.000147	2.2e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6065	2.603192	1.800247	0.987631	0.440191	0.16383	0.051906	0.014342	0.003528	0.000746	0.000146	2.8e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6066	2.602458	1.800835	0.988171	0.440139	0.163954	0.052207	0.01431	0.003552	0.000746	0.000139	2.2e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6067	2.602889	1.80046	0.98836	0.440787	0.163898	0.052021	0.014481	0.003523	0.000782	0.00016	2.4e-05	3e-06	2e-06	1e-06	0.0	0.0	0.0	0.0
6068	2.60253	1.800057	0.987969	0.441085	0.164004	0.052093	0.014446	0.003514	0.000748	0.000132	2.4e-05	5e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6069	2.602747	1.801011	0.988529	0.441636	0.164049	0.051902	0.014368	0.003508	0.000743	0.00016	2.3e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6070	2.603175	1.800774	0.988115	0.44135	0.164388	0.052058	0.014336	0.003522	0.000765	0.00014	1.7e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6071	2.602779	1.799917	0.988637	0.441547	0.164169	0.052258	0.014392	0.003432	0.000731	0.000119	1.4e-05	3e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6072	2.6037	1.801155	0.989495	0.441938	0.164501	0.052111	0.014499	0.003535	0.000748	0.000171	3.3e-05	7e-06	2e-06	1e-06	0.0	0.0	0.0	0.0
6073	2.603578	1.802358	0.989142	0.44127	0.164115	0.052309	0.014474	0.003534	0.000768	0.000141	2.4e-05	4e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6074	2.603394	1.802328	0.98997	0.441699	0.164374	0.052478	0.014459	0.003555	0.000737	0.000132	2.3e-05	6e-06	2e-06	1e-06	1e-06	0.0	0.0	0.0
6075	2.60322	1.801981	0.989697	0.442049	0.164536	0.052438	0.01445	0.003518	0.000784	0.000153	2.6e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6076	2.603969	1.802042	0.990664	0.441499	0.164373	0.052432	0.014353	0.003463	0.000757	0.000141	2.2e-05	7e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6077	2.604418	1.802201	0.990018	0.442623	0.164901	0.052507	0.01448	0.003562	0.000767	0.000156	2.7e-05	5e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6078	2.604201	1.803045	0.98998	0.441794	0.164999	0.052493	0.014491	0.003502	0.000812	0.000157	2e-05	5e-06	2e-06	1e-06	0.0	0.0	0.0	0.0
6079	2.60437	1.803195	0.991022	0.442684	0.164509	0.052331	0.014414	0.0035	0.000747	0.000143	2.5e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6080	2.604577	1.802564	0.991454	0.443274	0.165373	0.052464	0.014492	0.003495	0.000793	0.000145	2.5e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6081	2.604692	1.803558	0.991392	0.44287	0.164928	0.052563	0.014548	0.003551	0.000772	0.000133	1.7e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6082	2.604663	1.80379	0.991372	0.442822	0.165524	0.052789	0.014538	0.003524	0.000771	0.000156	2.7e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6083	2.605766	1.804018	0.991519	0.4435	0.165684	0.0527	0.01447	0.003514	0.000751	0.00015	2.4e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6084	2.604549	1.804185	0.993058	0.443224	0.16526	0.052725	0.014566	0.003479	0.000764	0.000123	1.6e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6085	2.605075	1.804854	0.992086	0.443487	0.165394	0.052889	0.014711	0.003568	0.000815	0.00016	2e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6086	2.605455	1.804382	0.993382	0.443828	0.165657	0.052784	0.014596	0.003497	0.00077	0.000136	2.7e-05	2e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6087	2.60523	1.805284	0.99308	0.443821	0.165772	0.052918	0.014545	0.003561	0.000759	0.000154	2.2e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6088	2.605331	1.805232	0.993651	0.444072	0.166251	0.052843	0.014878	0.003676	0.00076	0.000151	3.2e-05	5e-06	3e-06	0.0	0.0	0.0	0.0	0.0
6089	2.605337	1.805613	0.994113	0.444508	0.165935	0.052876	0.014778	0.003637	0.000793	0.000143	3.1e-05	6e-06	2e-06	1e-06	1e-06	0.0	0.0	0.0
6090	2.605826	1.805644	0.994289	0.444971	0.16611	0.052898	0.014709	0.003606	0.000773	0.000159	2.1e-05	6e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6091	2.605965	1.805846	0.994265	0.445519	0.166217	0.053058	0.014566	0.003616	0.000754	0.000137	1.8e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6092	2.606123	1.806503	0.995288	0.445067	0.166211	0.052995	0.014662	0.003535	0.000747	0.000141	3e-05	4e-06	2e-06	1e-06	1e-06	0.0	0.0	0.0
6093	2.606387	1.807815	0.995537	0.445694	0.166394	0.053051	0.014655	0.003507	0.000804	0.000158	3e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6094	2.606575	1.807039	0.995574	0.445616	0.166492	0.053215	0.014794	0.003669	0.000851	0.000147	2.5e-05	5e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6095	2.606612	1.80818	0.996472	0.446231	0.166369	0.052817	0.014649	0.003735	0.000809	0.00017	3.1e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6096	2.606159	1.807615	0.996864	0.446579	0.16679	0.053202	0.014836	0.003565	0.000767	0.000144	2.3e-05	3e-06	1e-06	1e-06	1e-06	0.0	0.0	0.0
6097	2.607013	1.808433	0.997414	0.446668	0.166814	0.05328	0.014661	0.003662	0.000866	0.000145	2.6e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6098	2.607034	1.808929	0.997757	0.446897	0.167366	0.053273	0.015035	0.003613	0.000792	0.000159	3.2e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6099	2.607755	1.808707	0.997959	0.446858	0.166913	0.053381	0.014821	0.003605	0.000777	0.000151	2.8e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6100	2.60794	1.810119	0.998159	0.446876	0.166899	0.053244	0.014866	0.003771	0.000804	0.000162	2.8e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6101	2.607981	1.80999	0.998572	0.447678	0.167238	0.053267	0.014869	0.003677	0.000812	0.000149	2.9e-05	7e-06	2e-06	1e-06	0.0	0.0	0.0	0.0
6102	2.607841	1.811031	0.998507	0.447683	0.167418	0.053212	0.0147	0.003645	0.000791	0.000171	3.5e-05	6e-06	3e-06	1e-06	0.0	0.0	0.0	0.0
6103	2.609057	1.810417	0.998694	0.447633	0.167536	0.053586	0.014885	0.003624	0.000773	0.000173	3.2e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6104	2.608785	1.810611	0.998515	0.447886	0.16795	0.0535	0.015055	0.003718	0.000808	0.000158	2.9e-05	5e-06	1e-06	1e-06	1e-06	0.0	0.0	0.0
6105	2.609019	1.811705	0.998769	0.447675	0.167896	0.054056	0.015033	0.003677	0.000786	0.000171	2.2e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6106	2.608701	1.811521	0.999922	0.448462	0.167822	0.053501	0.014881	0.003703	0.000799	0.000135	2.3e-05	6e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6107	2.609369	1.811865	1.000196	0.448475	0.167818	0.053371	0.015026	0.003735	0.000768	0.00014	2.9e-05	6e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6108	2.608754	1.812519	1.000738	0.44868	0.167648	0.053511	0.014849	0.003688	0.000788	0.000146	2.5e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6109	2.609565	1.81174	1.000889	0.449053	0.167887	0.053722	0.015119	0.003704	0.000783	0.000161	2.4e-05	3e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6110	2.609291	1.812331	1.00136	0.449313	0.168069	0.053715	0.014906	0.003704	0.000793	0.000163	2.3e-05	1e-06	0.0	0.0	0.0	0.0	0.0	0.0
6111	2.609593	1.81298	1.001234	0.448905	0.16773	0.053527	0.015008	0.003758	0.000844	0.000171	3.2e-05	5e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6112	2.609685	1.812999	1.001116	0.448926	0.168715	0.053903	0.015027	0.003733	0.000847	0.000177	3.8e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6113	2.610089	1.813072	1.001678	0.449048	0.16796	0.053511	0.014946	0.003659	0.000803	0.00015	3.7e-05	8e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6114	2.610247	1.812448	1.001567	0.44963	0.168859	0.053705	0.015109	0.003644	0.000779	0.000158	3e-05	6e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6115	2.609289	1.814059	1.001837	0.449409	0.168738	0.053981	0.015174	0.003735	0.000812	0.000154	3.1e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6116	2.610252	1.813901	1.002701	0.449905	0.168747	0.054036	0.015123	0.003748	0.000795	0.000157	3.2e-05	8e-06	0.0	0.0	0.0	0.0	0.0	0.0
6117	2.610087	1.814048	1.002935	0.450009	0.168908	0.053819	0.015	0.003761	0.000796	0.000154	2.8e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6118	2.610406	1.815049	1.002819	0.450446	0.168538	0.05397	0.015078	0.003782	0.000816	0.00017	3.3e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6119	2.610525	1.815436	1.004107	0.450448	0.169079	0.054205	0.015048	0.003822	0.000847	0.000173	2.8e-05	6e-06	3e-06	1e-06	0.0	0.0	0.0	0.0
6120	2.610513	1.815358	1.003308	0.450703	0.169189	0.054293	0.015284	0.003763	0.000847	0.000159	3e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6121	2.611033	1.814218	1.004032	0.450742	0.169588	0.054286	0.015342	0.003804	0.0008	0.000167	2.5e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6122	2.610209	1.816172	1.004217	0.451166	0.169264	0.054025	0.01517	0.003791	0.000808	0.000163	2.9e-05	5e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6123	2.610523	1.816497	1.004512	0.451539	0.16983	0.054318	0.015108	0.003717	0.000821	0.000165	3.4e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6124	2.610775	1.816523	1.004246	0.452223	0.169903	0.054474	0.015385	0.003786	0.000834	0.00018	3.7e-05	8e-06	0.0	0.0	0.0	0.0	0.0	0.0
6125	2.611245	1.816356	1.004146	0.451861	0.170136	0.054425	0.015181	0.003722	0.000826	0.000173	3.4e-05	6e-06	0.0	0.0	0.0	0.0	0.0	0.0
6126	2.611413	1.817347	1.004844	0.452011	0.170047	0.054499	0.015344	0.003855	0.000847	0.000173	3.3e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6127	2.611468	1.817291	1.005021	0.452357	0.170008	0.054798	0.015626	0.003787	0.000841	0.000168	3.7e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6128	2.611535	1.817777	1.005685	0.452522	0.169987	0.054339	0.015437	0.00382	0.000806	0.000166	3.3e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6129	2.611737	1.8179	1.00544	0.452604	0.170109	0.054793	0.015347	0.003822	0.000843	0.000168	3.9e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6130	2.612019	1.81803	1.005855	0.452839	0.17037	0.054827	0.015314	0.003787	0.000846	0.000166	3e-05	7e-06	0.0	0.0	0.0	0.0	0.0	0.0
6131	2.611969	1.81815	1.006315	0.452713	0.170192	0.054635	0.015178	0.003748	0.000864	0.000192	4.4e-05	9e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6132	2.612408	1.8181	1.006875	0.453593	0.17039	0.054742	0.015375	0.003796	0.000849	0.000152	3.6e-05	8e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6133	2.612617	1.819476	1.006796	0.453124	0.170456	0.054626	0.015278	0.003703	0.000809	0.000161	3.4e-05	7e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6134	2.612437	1.81947	1.007296	0.453684	0.170656	0.054343	0.015321	0.00379	0.000838	0.000166	3.4e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6135	2.612656	1.819798	1.007192	0.45392	0.170644	0.054538	0.015192	0.003779	0.000875	0.000175	4.8e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0	0.0
6136	2.613016	1.819987	1.007635	0.45366	0.170311	0.05462	0.015339	0.003821	0.000866	0.000177	3.8e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6137	2.612757	1.819672	1.007868	0.454126	0.170997	0.054855	0.01539	0.003786	0.000793	0.000159	2.9e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6138	2.612694	1.820174	1.008776	0.454658	0.170702	0.054806	0.015515	0.003785	0.000833	0.000173	2.6e-05	6e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6139	2.613381	1.819967	1.009022	0.455056	0.170541	0.054703	0.015416	0.003783	0.000881	0.000178	3.2e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6140	2.613128	1.820406	1.009544	0.454596	0.170807	0.055067	0.015446	0.003759	0.000831	0.000191	2.1e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6141	2.613433	1.820677	1.00893	0.454709	0.170618	0.055178	0.015527	0.003884	0.000853	0.000161	3.9e-05	7e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6142	2.613348	1.82183	1.00902	0.454654	0.171357	0.055302	0.015362	0.003835	0.000834	0.000162	3.7e-05	9e-06	0.0	0.0	0.0	0.0	0.0	0.0
6143	2.61339	1.820994	1.009628	0.454994	0.171685	0.0552	0.015187	0.003747	0.000824	0.000169	3.8e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6144	2.613922	1.821569	1.009777	0.455102	0.171336	0.055157	0.015512	0.003847	0.000828	0.000162	3.4e-05	6e-06	0.0	0.0	0.0	0.0	0.0	0.0
6145	2.613443	1.822504	1.009695	0.45489	0.171241	0.055167	0.015385	0.003782	0.000834	0.00016	3.1e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6146	2.613226	1.8211	1.009906	0.456112	0.172239	0.055282	0.015386	0.00379	0.000804	0.000152	3.1e-05	6e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6147	2.613958	1.822614	1.009323	0.455535	0.171643	0.055386	0.015471	0.00383	0.000847	0.000165	3.9e-05	7e-06	0.0	0.0	0.0	0.0	0.0	0.0
6148	2.613774	1.8225	1.010411	0.455865	0.171373	0.054964	0.015317	0.003749	0.00084	0.000199	3.8e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6149	2.613879	1.822901	1.011015	0.456033	0.171641	0.055306	0.015464	0.003861	0.000801	0.000163	3.3e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6150	2.613957	1.822384	1.010506	0.456405	0.172332	0.055555	0.015336	0.003779	0.000853	0.000168	3.6e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6151	2.613912	1.822684	1.010235	0.456192	0.172252	0.055305	0.015562	0.003763	0.000826	0.000161	2.7e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6152	2.614309	1.823117	1.011036	0.456909	0.172329	0.055367	0.015381	0.003726	0.000829	0.000168	3.1e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6153	2.613922	1.822503	1.011671	0.456777	0.171938	0.055544	0.015591	0.003817	0.000781	0.000151	2.8e-05	8e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6154	2.614591	1.825012	1.011817	0.45688	0.172219	0.055566	0.015431	0.00374	0.000836	0.000159	2.3e-05	1e-06	0.0	0.0	0.0	0.0	0.0	0.0
6155	2.614991	1.823626	1.010888	0.456975	0.173005	0.056074	0.01568	0.003825	0.000854	0.000161	3.1e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6156	2.615143	1.824048	1.012049	0.456985	0.172299	0.055272	0.01547	0.003812	0.000827	0.000144	2.2e-05	5e-06	1e-06	1e-06	0.0	0.0	0.0	0.0
6157	2.614895	1.824638	1.012761	0.457361	0.172523	0.055676	0.015534	0.003863	0.000842	0.000179	3.9e-05	6e-06	0.0	0.0	0.0	0.0	0.0	0.0
6158	2.615044	1.824868	1.013178	0.457922	0.173031	0.055956	0.015654	0.003898	0.000805	0.000163	3.8e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6159	2.615122	1.824998	1.012735	0.457556	0.172517	0.055586	0.015424	0.003894	0.000838	0.000169	3.2e-05	5e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6160	2.614818	1.826147	1.014097	0.458162	0.172805	0.055691	0.015619	0.00388	0.000864	0.000138	2e-05	1e-06	0.0	0.0	0.0	0.0	0.0	0.0
6161	2.61544	1.825915	1.013805	0.458007	0.173208	0.055765	0.015582	0.003968	0.00092	0.000167	3e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6162	2.615764	1.826542	1.013959	0.458257	0.172749	0.055859	0.015588	0.003901	0.000856	0.000172	3.2e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6163	2.615363	1.826262	1.014861	0.45866	0.173267	0.055829	0.015658	0.003869	0.000867	0.000176	3.1e-05	7e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6164	2.616459	1.826208	1.014614	0.459087	0.173373	0.055841	0.015795	0.003906	0.000857	0.00016	2.5e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6165	2.615548	1.826774	1.015424	0.458698	0.173769	0.055968	0.015603	0.003933	0.000873	0.000165	2.7e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6166	2.615958	1.826974	1.014819	0.459835	0.173824	0.056257	0.015526	0.003923	0.000883	0.00018	4e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6167	2.616285	1.827466	1.015397	0.459501	0.173738	0.055979	0.015654	0.003848	0.000872	0.000176	3.7e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6168	2.616347	1.826773	1.015137	0.459707	0.173818	0.055973	0.015608	0.003878	0.000855	0.000172	3.6e-05	6e-06	0.0	0.0	0.0	0.0	0.0	0.0
6169	2.616029	1.828051	1.015988	0.460083	0.17383	0.056208	0.015881	0.003973	0.000896	0.000168	3.3e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6170	2.616237	1.827832	1.015236	0.460893	0.174157	0.056399	0.015782	0.004018	0.000907	0.000175	2.4e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6171	2.616792	1.828909	1.016023	0.460179	0.174071	0.056208	0.015841	0.004	0.000866	0.000167	2.3e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6172	2.616702	1.829082	1.015833	0.459774	0.173927	0.056418	0.015879	0.003951	0.000888	0.000167	3e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6173	2.616733	1.82895	1.01732	0.46067	0.174458	0.056366	0.015803	0.003947	0.000867	0.00016	2.4e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6174	2.61713	1.829145	1.017144	0.460895	0.174483	0.056419	0.015856	0.003945	0.000875	0.000178	3.3e-05	1e-06	0.0	0.0	0.0	0.0	0.0	0.0
6175	2.617448	1.829431	1.017437	0.460663	0.174016	0.05627	0.015726	0.003947	0.000891	0.000163	3.1e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6176	2.617057	1.829633	1.018636	0.460772	0.174404	0.056271	0.015731	0.003916	0.000882	0.000159	3e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6177	2.617543	1.8293	1.018256	0.460977	0.174149	0.056196	0.015801	0.004056	0.000906	0.000173	2.9e-05	6e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6178	2.617005	1.830017	1.017932	0.461612	0.174908	0.056515	0.015747	0.00393	0.000854	0.000155	3.2e-05	6e-06	0.0	0.0	0.0	0.0	0.0	0.0
6179	2.618069	1.829877	1.018076	0.461335	0.17455	0.056632	0.015765	0.003909	0.000858	0.000186	3e-05	9e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6180	2.618375	1.830915	1.018267	0.461372	0.174645	0.056737	0.015784	0.003999	0.000883	0.000186	3.1e-05	9e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6181	2.618072	1.830723	1.018084	0.462113	0.174839	0.056512	0.015948	0.00394	0.000845	0.000177	3.8e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6182	2.61846	1.831297	1.019486	0.461513	0.175043	0.056671	0.01594	0.003869	0.000847	0.000169	3.1e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6183	2.618252	1.831311	1.019452	0.462196	0.17502	0.056524	0.015723	0.00388	0.000863	0.000158	2.6e-05	5e-06	0.0	0.0	0.0	0.0	0.0	0.0
6184	2.618517	1.831927	1.019577	0.462622	0.175003	0.056718	0.016022	0.003868	0.000856	0.000172	3.3e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6185	2.618455	1.83269	1.019983	0.462068	0.175731	0.056542	0.015878	0.003944	0.000865	0.00018	3e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6186	2.619007	1.831715	1.02075	0.462523	0.175074	0.056919	0.01599	0.003985	0.000877	0.000153	2.8e-05	7e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6187	2.619128	1.832608	1.020424	0.462416	0.175933	0.056936	0.015997	0.00399	0.000899	0.000184	2.3e-05	6e-06	4e-06	0.0	0.0	0.0	0.0	0.0
6188	2.618834	1.833029	1.02089	0.463331	0.175607	0.056676	0.015909	0.004016	0.000875	0.000169	3.6e-05	8e-06	0.0	0.0	0.0	0.0	0.0	0.0
6189	2.62025	1.832992	1.020012	0.463148	0.176048	0.057121	0.015965	0.003939	0.000871	0.00017	2.3e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6190	2.61986	1.833203	1.021471	0.463505	0.175404	0.056855	0.01612	0.004023	0.000898	0.000171	3.3e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6191	2.620359	1.834723	1.02102	0.463883	0.175857	0.056565	0.016031	0.003986	0.000847	0.000164	3.1e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6192	2.619459	1.834623	1.021757	0.463593	0.176171	0.056915	0.01578	0.003962	0.000899	0.000182	2.3e-05	6e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6193	2.620474	1.834784	1.022691	0.463974	0.175964	0.05687	0.015919	0.003959	0.000884	0.000156	3.2e-05	8e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6194	2.620721	1.835365	1.022622	0.464211	0.176591	0.056923	0.015999	0.003937	0.000898	0.000187	2.6e-05	4e-06	2e-06	0.0	0.0	0.0	0.0	0.0
6195	2.620384	1.835265	1.023197	0.46426	0.176175	0.057338	0.016081	0.004003	0.000898	0.000171	2.6e-05	5e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6196	2.621166	1.8354	1.023021	0.464604	0.176759	0.057208	0.016046	0.003926	0.000894	0.000175	2.7e-05	4e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6197	2.619977	1.835661	1.023699	0.4657	0.176684	0.057138	0.01606	0.003947	0.000916	0.00018	2.2e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6198	2.620657	1.83614	1.0231	0.465373	0.177041	0.05739	0.016271	0.003953	0.00089	0.000169	2.4e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6199	2.62129	1.836308	1.024667	0.465758	0.176549	0.057145	0.01611	0.003964	0.000913	0.000167	1.6e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6200	2.621211	1.836979	1.024472	0.465442	0.176873	0.057254	0.016191	0.004022	0.000865	0.000172	2.6e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6201	2.620723	1.836339	1.02487	0.46606	0.17785	0.057505	0.01635	0.004013	0.000924	0.000191	2.7e-05	6e-06	0.0	0.0	0.0	0.0	0.0	0.0
6202	2.621156	1.837116	1.025257	0.466029	0.177117	0.057277	0.016137	0.003947	0.00089	0.000171	3.2e-05	6e-06	0.0	0.0	0.0	0.0	0.0	0.0
6203	2.621777	1.837567	1.025091	0.466064	0.177219	0.057594	0.016185	0.004014	0.000937	0.000189	2.8e-05	3e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6204	2.62179	1.837977	1.025381	0.465927	0.177735	0.057457	0.01633	0.003976	0.000885	0.000184	2.9e-05	6e-06	1e-06	0.0	0.0	0.0	0.0	0.0
6205	2.622361	1.838818	1.025776	0.466171	0.177017	0.057406	0.016217	0.00404	0.000877	0.00019	3.1e-05	7e-06	0.0	0.0	0.0	0.0	0.0	0.0
6206	2.622244	1.838296	1.025682	0.466416	0.177864	0.057665	0.016319	0.003953	0.000869	0.000172	2.1e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6207	2.621843	1.838308	1.026119	0.466511	0.177681	0.057473	0.01627	0.004016	0.000862	0.000178	2.6e-05	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
6208	2.62202	1.838021	1.026363	0.46693	0.177663	0.057633	0.016144	0.004004	0.000857	0.000162	2.4e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6209	2.622561	1.839031	1.026097	0.466994	0.178031	0.057722	0.016409	0.003959	0.000863	0.000164	2.9e-05	7e-06	0.0	0.0	0.0	0.0	0.0	0.0
6210	2.622317	1.839121	1.027824	0.466931	0.177823	0.057519	0.016282	0.003976	0.000896	0.0002	3.6e-05	3e-06	0.0	0.0	0.0	0.0	0.0	0.0
6211	2.622881	1.838539	1.027041	0.467703	0.17828	0.05773	0.016479	0.00405	0.000918	0.00019	2e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6212	2.623165	1.839821	1.028076	0.467032	0.177808	0.057944	0.016225	0.003938	0.000813	0.000168	2.9e-05	2e-06	0.0	0.0	0.0	0.0	0.0	0.0
6213	2.622562	1.838711	1.02805	0.468489	0.178028	0.057625	0.016254	0.004017	0.000875	0.000171	2.3e-05	8e-06	0.0	0.0	0.0	0.0	0.0	0.0
